request_id,start_iso,end_iso,latency_ms,http_code,prompt_tokens,completion_tokens,total_tokens,eval_count,eval_ms,prompt_eval_count,prompt_eval_ms,total_ms

246   ,2025-08-14T21:49:36,314677801+00:00,2025-08-14T21:49:43,455942963+00:00,7136,502,,,,,,,,

238   ,2025-08-14T21:49:36,275202446+00:00,2025-08-14T21:49:43,461571984+00:00,7187,502,,,,,,,,

233   ,2025-08-14T21:49:36,289545373+00:00,2025-08-14T21:49:43,461631210+00:00,7162,502,,,,,,,,

,2025-08-14T21:49:36,636536513+00:00,2025-08-14T21:49:43,964892386+00:00,7330,502,,,,,,,,

232   ,2025-08-14T21:49:36,244303683+00:00,2025-08-14T21:49:51,651598477+00:00,15397,502,,,,,,,,

